Time,Force,Displacement,Optical Displacement,Mechanical Displacement
(s),(lbf),(in),(in),(in)
"118.200","233","0.0788","-0.00092","0.00530"
"118.300","233","0.0788","-0.00092","0.00531"
"118.400","233","0.0789","-0.00092","0.00531"
"118.500","233","0.0790","-0.00092","0.00531"
"118.600","234","0.0790","-0.00092","0.00532"
"118.700","234","0.0791","-0.00092","0.00532"
"118.800","234","0.0792","-0.00092","0.00533"
"118.900","234","0.0792","-0.00092","0.00533"
"119.000","235","0.0793","-0.00092","0.00533"
"119.100","235","0.0794","-0.00092","0.00534"
"119.200","235","0.0794","-0.00092","0.00534"
"119.300","236","0.0795","-0.00092","0.00535"
"119.400","236","0.0796","-0.00092","0.00535"
"119.500","236","0.0796","-0.00092","0.00535"
"119.600","237","0.0797","-0.00092","0.00536"
"119.700","237","0.0798","-0.00092","0.00536"
"119.800","237","0.0798","-0.00092","0.00537"
"119.900","237","0.0799","-0.00092","0.00537"
"120.000","238","0.0800","-0.00092","0.00538"
"120.100","238","0.0800","-0.00092","0.00538"
"120.200","238","0.0801","-0.00092","0.00538"
"120.300","238","0.0802","-0.00092","0.00539"
"120.400","238","0.0802","-0.00092","0.00539"
"120.500","239","0.0803","-0.00092","0.00540"
"120.600","239","0.0804","-0.00092","0.00540"
"120.700","239","0.0804","-0.00092","0.00540"
"120.800","240","0.0805","-0.00092","0.00541"
"120.900","240","0.0806","-0.00092","0.00541"
"121.000","240","0.0806","-0.00092","0.00542"
"121.100","241","0.0807","-0.00092","0.00542"
"121.200","241","0.0808","-0.00092","0.00542"
"121.300","241","0.0808","-0.00092","0.00543"
"121.400","242","0.0809","-0.00092","0.00543"
"121.500","242","0.0810","-0.00092","0.00544"
"121.600","242","0.0810","-0.00092","0.00544"
"121.700","242","0.0811","-0.00092","0.00545"
"121.800","243","0.0812","-0.00092","0.00545"
"121.900","243","0.0812","-0.00092","0.00545"
"122.000","243","0.0813","-0.00092","0.00546"
"122.100","243","0.0814","-0.00092","0.00546"
"122.200","244","0.0814","-0.00092","0.00547"
"122.300","244","0.0815","-0.00092","0.00547"
"122.400","244","0.0816","-0.00092","0.00548"
"122.500","244","0.0816","-0.00092","0.00548"
"122.600","245","0.0817","-0.00092","0.00549"
"122.700","245","0.0818","-0.00092","0.00549"
"122.800","245","0.0818","-0.00092","0.00549"
"122.900","246","0.0819","-0.00092","0.00550"
"123.000","246","0.0820","-0.00092","0.00550"
"123.100","246","0.0820","-0.00092","0.00551"
"123.200","246","0.0821","-0.00092","0.00551"
"123.300","247","0.0822","-0.00092","0.00552"
"123.400","247","0.0822","-0.00092","0.00552"
"123.500","247","0.0823","-0.00092","0.00553"
"123.600","248","0.0824","-0.00092","0.00553"
"123.700","248","0.0824","-0.00092","0.00553"
"123.800","248","0.0825","-0.00092","0.00554"
"123.900","249","0.0826","-0.00092","0.00554"
"124.000","249","0.0826","-0.00092","0.00555"
"124.100","249","0.0827","-0.00092","0.00555"
"124.200","249","0.0828","-0.00092","0.00556"
"124.300","250","0.0828","-0.00092","0.00556"
"124.400","250","0.0829","-0.00092","0.00557"
"124.500","250","0.0830","-0.00092","0.00557"
"124.600","251","0.0830","-0.00092","0.00558"
"124.700","251","0.0831","-0.00092","0.00558"
"124.800","251","0.0832","-0.00092","0.00558"
"124.900","251","0.0832","-0.00092","0.00559"
"125.000","252","0.0833","-0.00092","0.00560"
"125.100","252","0.0834","-0.00092","0.00560"
"125.200","252","0.0834","-0.00092","0.00561"
"125.300","253","0.0835","-0.00092","0.00561"
"125.400","253","0.0836","-0.00092","0.00561"
"125.500","253","0.0836","-0.00092","0.00562"
"125.600","253","0.0837","-0.00092","0.00562"
"125.700","254","0.0838","-0.00092","0.00563"
"125.800","254","0.0838","-0.00092","0.00564"
"125.900","254","0.0839","-0.00092","0.00564"
"126.000","255","0.0840","-0.00092","0.00564"
"126.100","255","0.0840","-0.00092","0.00565"
"126.200","255","0.0841","-0.00092","0.00565"
"126.300","255","0.0842","-0.00092","0.00566"
"126.400","256","0.0842","-0.00092","0.00566"
"126.500","256","0.0843","-0.00092","0.00567"
"126.600","256","0.0844","-0.00092","0.00567"
"126.700","257","0.0844","-0.00092","0.00568"
"126.800","257","0.0845","-0.00092","0.00568"
"126.900","257","0.0846","-0.00092","0.00569"
"127.000","257","0.0846","-0.00092","0.00569"
"127.100","258","0.0847","-0.00092","0.00570"
"127.200","258","0.0848","-0.00092","0.00570"
"127.300","258","0.0848","-0.00092","0.00571"
"127.400","258","0.0849","-0.00092","0.00571"
"127.500","259","0.0850","-0.00092","0.00571"
"127.600","259","0.0850","-0.00092","0.00572"
"127.700","259","0.0851","-0.00092","0.00573"
"127.800","260","0.0852","-0.00092","0.00573"
"127.900","260","0.0852","-0.00092","0.00573"
"128.000","260","0.0853","-0.00092","0.00574"
"128.100","261","0.0854","-0.00092","0.00575"
"128.200","261","0.0854","-0.00092","0.00575"
"128.300","261","0.0855","-0.00092","0.00575"
"128.400","261","0.0856","-0.00092","0.00576"
"128.500","262","0.0856","-0.00092","0.00576"
"128.600","262","0.0857","-0.00092","0.00577"
"128.700","262","0.0858","-0.00092","0.00577"
"128.800","262","0.0858","-0.00092","0.00578"
"128.900","263","0.0859","-0.00092","0.00578"
"129.000","263","0.0860","-0.00092","0.00579"
"129.100","264","0.0860","-0.00092","0.00579"
"129.200","264","0.0861","-0.00092","0.00580"
"129.300","264","0.0862","-0.00092","0.00580"
"129.400","264","0.0862","-0.00092","0.00581"
"129.500","265","0.0863","-0.00092","0.00581"
"129.600","265","0.0864","-0.00092","0.00582"
"129.700","265","0.0864","-0.00092","0.00582"
"129.800","266","0.0865","-0.00092","0.00583"
"129.900","266","0.0866","-0.00092","0.00583"
"130.000","266","0.0866","-0.00092","0.00584"
"130.100","266","0.0867","-0.00092","0.00584"
"130.200","267","0.0868","-0.00092","0.00585"
"130.300","267","0.0868","-0.00092","0.00585"
"130.400","267","0.0869","-0.00092","0.00585"
"130.500","268","0.0870","-0.00092","0.00586"
"130.600","268","0.0870","-0.00092","0.00586"
"130.700","268","0.0871","-0.00092","0.00587"
"130.800","268","0.0872","-0.00092","0.00587"
"130.900","269","0.0872","-0.00092","0.00588"
"131.000","269","0.0873","-0.00092","0.00588"
"131.100","269","0.0874","-0.00092","0.00589"
"131.200","270","0.0874","-0.00092","0.00590"
"131.300","270","0.0875","-0.00092","0.00590"
"131.400","270","0.0876","-0.00092","0.00590"
"131.500","270","0.0876","-0.00092","0.00591"
"131.600","271","0.0877","-0.00092","0.00591"
"131.700","271","0.0878","-0.00092","0.00592"
"131.800","271","0.0878","-0.00092","0.00592"
"131.900","272","0.0879","-0.00092","0.00593"
"132.000","272","0.0880","-0.00092","0.00593"
"132.100","272","0.0880","-0.00092","0.00594"
"132.200","272","0.0881","-0.00092","0.00594"
"132.300","273","0.0882","-0.00092","0.00595"
"132.400","273","0.0882","-0.00092","0.00595"
"132.500","273","0.0883","-0.00092","0.00596"
"132.600","274","0.0884","-0.00092","0.00596"
"132.700","274","0.0884","-0.00092","0.00597"
"132.800","274","0.0885","-0.00092","0.00597"
"132.900","275","0.0886","-0.00092","0.00598"
"133.000","275","0.0886","-0.00092","0.00598"
"133.100","275","0.0887","-0.00092","0.00599"
"133.200","275","0.0888","-0.00092","0.00597"
"133.300","276","0.0888","-0.00092","0.00597"
"133.400","276","0.0889","-0.00092","0.00597"
"133.500","276","0.0890","-0.00092","0.00598"
"133.600","277","0.0890","-0.00092","0.00598"
"133.700","277","0.0891","-0.00092","0.00598"
"133.800","277","0.0892","-0.00092","0.00599"
"133.900","278","0.0892","-0.00092","0.00599"
"134.000","278","0.0893","-0.00092","0.00599"
"134.100","278","0.0894","-0.00092","0.00600"
"134.200","279","0.0894","-0.00092","0.00600"
"134.300","279","0.0895","-0.00092","0.00600"
"134.400","279","0.0896","-0.00092","0.00601"
"134.500","279","0.0896","-0.00092","0.00601"
"134.600","280","0.0897","-0.00092","0.00601"
"134.700","280","0.0898","-0.00092","0.00601"
"134.800","280","0.0898","-0.00092","0.00602"
"134.900","281","0.0899","-0.00092","0.00602"
"135.000","281","0.0900","-0.00092","0.00602"
"135.100","281","0.0900","-0.00092","0.00603"
"135.200","281","0.0901","-0.00092","0.00603"
"135.300","282","0.0902","-0.00092","0.00603"
"135.400","282","0.0902","-0.00092","0.00604"
"135.500","282","0.0903","-0.00092","0.00604"
"135.600","283","0.0904","-0.00092","0.00604"
"135.700","283","0.0904","-0.00092","0.00605"
"135.800","283","0.0905","-0.00092","0.00605"
"135.900","283","0.0906","-0.00092","0.00606"
"136.000","284","0.0906","-0.00092","0.00606"
"136.100","284","0.0907","-0.00092","0.00600"
"136.200","284","0.0908","-0.00092","0.00600"
"136.300","285","0.0908","-0.00092","0.00604"
"136.400","285","0.0909","-0.00092","0.00606"
"136.500","285","0.0910","-0.00092","0.00606"
"136.600","286","0.0910","-0.00092","0.00607"
"136.700","286","0.0911","-0.00092","0.00607"
"136.800","286","0.0912","-0.00092","0.00608"
"136.900","287","0.0912","-0.00092","0.00608"
"137.000","287","0.0913","-0.00092","0.00609"
"137.100","287","0.0914","-0.00092","0.00609"
"137.200","287","0.0914","-0.00092","0.00609"
"137.300","288","0.0915","-0.00092","0.00610"
"137.400","288","0.0916","-0.00092","0.00610"
"137.500","288","0.0916","-0.00092","0.00611"
"137.600","289","0.0917","-0.00092","0.00611"
"137.700","289","0.0918","-0.00092","0.00612"
"137.800","289","0.0918","-0.00092","0.00612"
"137.900","290","0.0919","-0.00092","0.00613"
"138.000","290","0.0920","-0.00092","0.00613"
"138.100","290","0.0920","-0.00092","0.00614"
"138.200","290","0.0921","-0.00092","0.00614"
"138.300","291","0.0922","-0.00092","0.00615"
"138.400","291","0.0922","-0.00092","0.00615"
"138.500","291","0.0923","-0.00092","0.00616"
"138.600","292","0.0924","-0.00092","0.00616"
"138.700","292","0.0924","-0.00092","0.00617"
"138.800","292","0.0925","-0.00092","0.00617"
"138.900","293","0.0926","-0.00092","0.00618"
"139.000","293","0.0926","-0.00092","0.00618"
"139.100","293","0.0927","-0.00092","0.00619"
"139.200","293","0.0928","-0.00092","0.00619"
"139.300","294","0.0928","-0.00092","0.00620"
"139.400","294","0.0929","-0.00092","0.00620"
"139.500","294","0.0930","-0.00092","0.00620"
"139.600","295","0.0930","-0.00092","0.00621"
"139.700","295","0.0931","-0.00092","0.00621"
"139.800","295","0.0932","-0.00092","0.00622"
"139.900","296","0.0932","-0.00092","0.00622"
"140.000","296","0.0933","-0.00092","0.00623"
"140.100","296","0.0934","-0.00092","0.00623"
"140.200","296","0.0934","-0.00092","0.00624"
"140.300","297","0.0935","-0.00092","0.00624"
"140.400","297","0.0936","-0.00092","0.00625"
"140.500","297","0.0936","-0.00092","0.00625"
"140.600","298","0.0937","-0.00092","0.00626"
"140.700","298","0.0938","-0.00092","0.00626"
"140.800","298","0.0938","-0.00092","0.00627"
"140.900","299","0.0939","-0.00092","0.00627"
"141.000","299","0.0940","-0.00092","0.00628"
"141.100","299","0.0940","-0.00092","0.00628"
"141.200","299","0.0941","-0.00092","0.00629"
"141.300","300","0.0942","-0.00092","0.00629"
"141.400","300","0.0942","-0.00092","0.00630"
"141.500","300","0.0943","-0.00092","0.00630"
"141.600","301","0.0944","-0.00092","0.00631"
"141.700","301","0.0944","-0.00092","0.00631"
"141.800","301","0.0945","-0.00092","0.00632"
"141.900","302","0.0946","-0.00092","0.00632"
"142.000","302","0.0946","-0.00092","0.00633"
"142.100","302","0.0947","-0.00092","0.00633"
"142.200","303","0.0948","-0.00092","0.00634"
"142.300","303","0.0948","-0.00092","0.00634"
"142.400","303","0.0949","-0.00092","0.00635"
"142.500","303","0.0950","-0.00092","0.00635"
"142.600","304","0.0950","-0.00092","0.00636"
"142.700","304","0.0951","-0.00092","0.00636"
"142.800","304","0.0952","-0.00092","0.00637"
"142.900","304","0.0952","-0.00092","0.00637"
"143.000","305","0.0953","-0.00092","0.00637"
"143.100","305","0.0954","-0.00092","0.00638"
"143.200","306","0.0954","-0.00092","0.00639"
"143.300","306","0.0955","-0.00092","0.00639"
"143.400","306","0.0956","-0.00092","0.00640"
"143.500","306","0.0956","-0.00092","0.00640"
"143.600","307","0.0957","-0.00092","0.00641"
"143.700","307","0.0958","-0.00092","0.00641"
"143.800","307","0.0958","-0.00092","0.00642"
"143.900","308","0.0959","-0.00092","0.00642"
"144.000","308","0.0960","-0.00092","0.00643"
"144.100","308","0.0960","-0.00092","0.00643"
"144.200","309","0.0961","-0.00092","0.00644"
"144.300","309","0.0962","-0.00092","0.00644"
"144.400","309","0.0962","-0.00092","0.00645"
"144.500","310","0.0963","-0.00092","0.00645"
"144.600","310","0.0964","-0.00092","0.00646"
"144.700","310","0.0964","-0.00092","0.00646"
"144.800","311","0.0965","-0.00092","0.00647"
"144.900","311","0.0966","-0.00092","0.00647"
"145.000","311","0.0966","-0.00092","0.00648"
"145.100","311","0.0967","-0.00092","0.00648"
"145.200","312","0.0968","-0.00092","0.00649"
"145.300","312","0.0968","-0.00092","0.00649"
"145.400","312","0.0969","-0.00092","0.00650"
"145.500","313","0.0970","-0.00092","0.00650"
"145.600","313","0.0970","-0.00092","0.00651"
"145.700","313","0.0971","-0.00092","0.00651"
"145.800","314","0.0972","-0.00092","0.00652"
"145.900","314","0.0972","-0.00092","0.00652"
"146.000","314","0.0973","-0.00092","0.00653"
"146.100","315","0.0974","-0.00092","0.00654"
"146.200","315","0.0974","-0.00092","0.00654"
"146.300","315","0.0975","-0.00092","0.00655"
"146.400","315","0.0976","-0.00092","0.00655"
"146.500","316","0.0976","-0.00092","0.00656"
"146.600","316","0.0977","-0.00092","0.00656"
"146.700","316","0.0978","-0.00092","0.00657"
"146.800","317","0.0978","-0.00092","0.00657"
"146.900","317","0.0979","-0.00092","0.00658"
"147.000","317","0.0980","-0.00092","0.00658"
"147.100","318","0.0980","-0.00092","0.00659"
"147.200","318","0.0981","-0.00092","0.00659"
"147.300","318","0.0982","-0.00092","0.00660"
"147.400","318","0.0982","-0.00092","0.00660"
"147.500","319","0.0983","-0.00092","0.00661"
"147.600","319","0.0984","-0.00092","0.00661"
"147.700","319","0.0984","-0.00092","0.00662"
"147.800","320","0.0985","-0.00092","0.00663"
"147.900","320","0.0986","-0.00092","0.00663"
"148.000","320","0.0986","-0.00092","0.00664"
"148.100","321","0.0987","-0.00092","0.00664"
"148.200","321","0.0988","-0.00092","0.00665"
"148.300","321","0.0988","-0.00092","0.00665"
"148.400","322","0.0989","-0.00092","0.00666"
"148.500","322","0.0990","-0.00092","0.00666"
"148.600","322","0.0990","-0.00092","0.00667"
"148.700","323","0.0991","-0.00092","0.00667"
"148.800","323","0.0992","-0.00092","0.00668"
"148.900","323","0.0992","-0.00092","0.00669"
"149.000","324","0.0993","-0.00092","0.00669"
"149.100","324","0.0994","-0.00092","0.00670"
"149.200","324","0.0994","-0.00092","0.00670"
"149.300","324","0.0995","-0.00092","0.00671"
"149.400","325","0.0996","-0.00092","0.00671"
"149.500","325","0.0996","-0.00092","0.00672"
"149.600","325","0.0997","-0.00092","0.00672"
"149.700","326","0.0998","-0.00092","0.00673"
"149.800","326","0.0998","-0.00092","0.00673"
"149.900","326","0.0999","-0.00092","0.00674"
"150.000","326","0.1000","-0.00092","0.00674"
"150.100","327","0.1000","-0.00092","0.00675"
"150.200","327","0.1001","-0.00092","0.00675"
"150.300","328","0.1002","-0.00092","0.00676"
"150.400","328","0.1002","-0.00092","0.00676"
"150.500","328","0.1003","-0.00092","0.00677"
"150.600","328","0.1004","-0.00092","0.00677"
"150.700","329","0.1004","-0.00092","0.00678"
"150.800","329","0.1005","-0.00092","0.00678"
"150.900","329","0.1006","-0.00092","0.00679"
"151.000","330","0.1006","-0.00092","0.00680"
"151.100","330","0.1007","-0.00092","0.00680"
"151.200","330","0.1008","-0.00092","0.00681"
"151.300","331","0.1008","-0.00092","0.00681"
"151.400","331","0.1009","-0.00092","0.00682"
"151.500","331","0.1010","-0.00092","0.00682"
"151.600","332","0.1010","-0.00092","0.00683"
"151.700","332","0.1011","-0.00092","0.00683"
"151.800","332","0.1012","-0.00092","0.00684"
"151.900","333","0.1012","-0.00092","0.00684"
"152.000","333","0.1013","-0.00092","0.00685"
"152.100","333","0.1014","-0.00092","0.00685"
"152.200","334","0.1014","-0.00092","0.00686"
"152.300","334","0.1015","-0.00092","0.00686"
"152.400","334","0.1016","-0.00092","0.00687"
"152.500","334","0.1016","-0.00092","0.00688"
"152.600","335","0.1017","-0.00092","0.00688"
"152.700","335","0.1018","-0.00092","0.00689"
"152.800","335","0.1018","-0.00092","0.00689"
"152.900","336","0.1019","-0.00092","0.00690"
"153.000","336","0.1020","-0.00092","0.00690"
"153.100","336","0.1020","-0.00092","0.00691"
"153.200","336","0.1021","-0.00092","0.00691"
"153.300","337","0.1022","-0.00092","0.00692"
"153.400","337","0.1022","-0.00092","0.00692"
"153.500","337","0.1023","-0.00092","0.00693"
"153.600","338","0.1024","-0.00092","0.00693"
"153.700","338","0.1024","-0.00092","0.00694"
"153.800","338","0.1025","-0.00092","0.00695"
"153.900","339","0.1026","-0.00092","0.00695"
"154.000","339","0.1026","-0.00092","0.00696"
"154.100","339","0.1027","-0.00092","0.00696"
"154.200","340","0.1028","-0.00092","0.00697"
"154.300","340","0.1028","-0.00092","0.00697"
"154.400","340","0.1029","-0.00092","0.00698"
"154.500","341","0.1030","-0.00092","0.00698"
"154.600","341","0.1030","-0.00092","0.00699"
"154.700","341","0.1031","-0.00092","0.00699"
"154.800","342","0.1032","-0.00092","0.00700"
"154.900","342","0.1032","-0.00092","0.00701"
"155.000","342","0.1033","-0.00092","0.00701"
"155.100","343","0.1034","-0.00092","0.00702"
"155.200","343","0.1034","-0.00092","0.00702"
"155.300","343","0.1035","-0.00092","0.00703"
"155.400","344","0.1036","-0.00092","0.00703"
"155.500","344","0.1036","-0.00092","0.00704"
"155.600","344","0.1037","-0.00092","0.00704"
"155.700","345","0.1038","-0.00092","0.00705"
"155.800","345","0.1038","-0.00092","0.00706"
"155.900","345","0.1039","-0.00092","0.00706"
"156.000","346","0.1040","-0.00092","0.00707"
"156.100","346","0.1040","-0.00092","0.00707"
"156.200","346","0.1041","-0.00092","0.00708"
"156.300","347","0.1042","-0.00092","0.00709"
"156.400","347","0.1042","-0.00092","0.00709"
"156.500","347","0.1043","-0.00092","0.00710"
"156.600","347","0.1044","-0.00092","0.00710"
"156.700","348","0.1044","-0.00092","0.00711"
"156.800","348","0.1045","-0.00092","0.00711"
"156.900","348","0.1046","-0.00092","0.00712"
"157.000","349","0.1046","-0.00092","0.00712"
"157.100","349","0.1047","-0.00092","0.00713"
"157.200","349","0.1048","-0.00092","0.00713"
"157.300","350","0.1048","-0.00092","0.00714"
"157.400","350","0.1049","-0.00092","0.00715"
"157.500","350","0.1050","-0.00092","0.00715"
"157.600","351","0.1050","-0.00092","0.00716"
"157.700","351","0.1051","-0.00092","0.00716"
"157.800","351","0.1052","-0.00092","0.00717"
"157.900","352","0.1052","-0.00092","0.00717"
"158.000","352","0.1053","-0.00092","0.00718"
"158.100","352","0.1054","-0.00092","0.00718"
"158.200","353","0.1054","-0.00092","0.00719"
"158.300","353","0.1055","-0.00092","0.00720"
"158.400","353","0.1056","-0.00092","0.00720"
"158.500","354","0.1056","-0.00092","0.00721"
"158.600","354","0.1057","-0.00092","0.00721"
"158.700","354","0.1058","-0.00092","0.00722"
"158.800","355","0.1058","-0.00092","0.00722"
"158.900","355","0.1059","-0.00092","0.00723"
"159.000","355","0.1060","-0.00092","0.00723"
"159.100","356","0.1060","-0.00092","0.00724"
"159.200","356","0.1061","-0.00092","0.00724"
"159.300","356","0.1062","-0.00092","0.00725"
"159.400","356","0.1062","-0.00092","0.00725"
"159.500","357","0.1063","-0.00092","0.00726"
"159.600","357","0.1064","-0.00092","0.00727"
"159.700","357","0.1064","-0.00092","0.00727"
"159.800","358","0.1065","-0.00092","0.00728"
"159.900","358","0.1066","-0.00092","0.00728"
"160.000","358","0.1066","-0.00092","0.00729"
"160.100","359","0.1067","-0.00092","0.00729"
"160.200","359","0.1068","-0.00092","0.00730"
"160.300","359","0.1068","-0.00092","0.00730"
"160.400","360","0.1069","-0.00092","0.00731"
"160.500","360","0.1070","-0.00092","0.00731"
"160.600","360","0.1070","-0.00092","0.00732"
"160.700","361","0.1071","-0.00092","0.00733"
"160.800","361","0.1072","-0.00092","0.00733"
"160.900","361","0.1072","-0.00092","0.00734"
"161.000","362","0.1073","-0.00092","0.00733"
"161.100","362","0.1074","-0.00092","0.00733"
"161.200","362","0.1074","-0.00092","0.00734"
"161.300","362","0.1075","-0.00092","0.00734"
"161.400","363","0.1076","-0.00092","0.00734"
"161.500","363","0.1076","-0.00092","0.00735"
"161.600","364","0.1077","-0.00092","0.00736"
"161.700","364","0.1078","-0.00092","0.00736"
"161.800","364","0.1078","-0.00092","0.00736"
"161.900","364","0.1079","-0.00092","0.00737"
"162.000","365","0.1080","-0.00092","0.00737"
"162.100","365","0.1080","-0.00092","0.00738"
"162.200","365","0.1081","-0.00092","0.00739"
"162.300","366","0.1082","-0.00092","0.00739"
"162.400","366","0.1082","-0.00092","0.00739"
"162.500","366","0.1083","-0.00092","0.00740"
"162.600","367","0.1084","-0.00092","0.00741"
"162.700","367","0.1084","-0.00092","0.00741"
"162.800","367","0.1085","-0.00092","0.00741"
"162.900","368","0.1086","-0.00092","0.00742"
"163.000","368","0.1086","-0.00092","0.00742"
"163.100","368","0.1087","-0.00092","0.00743"
"163.200","369","0.1088","-0.00092","0.00744"
"163.300","369","0.1088","-0.00092","0.00744"
"163.400","369","0.1089","-0.00092","0.00745"
"163.500","370","0.1090","-0.00092","0.00745"
"163.600","370","0.1090","-0.00092","0.00746"
"163.700","370","0.1091","-0.00092","0.00746"
"163.800","371","0.1092","-0.00092","0.00747"
"163.900","371","0.1092","-0.00092","0.00747"
"164.000","371","0.1093","-0.00092","0.00748"
"164.100","372","0.1094","-0.00092","0.00748"
"164.200","372","0.1094","-0.00092","0.00749"
"164.300","372","0.1095","-0.00092","0.00749"
"164.400","373","0.1096","-0.00092","0.00750"
"164.500","373","0.1096","-0.00092","0.00750"
"164.600","373","0.1097","-0.00092","0.00751"
"164.700","373","0.1098","-0.00092","0.00751"
"164.800","374","0.1098","-0.00092","0.00752"
"164.900","374","0.1099","-0.00092","0.00752"
"165.000","375","0.1100","-0.00092","0.00753"
"165.100","375","0.1100","-0.00092","0.00753"
"165.200","375","0.1101","-0.00092","0.00754"
"165.300","375","0.1102","-0.00092","0.00754"
"165.400","376","0.1102","-0.00092","0.00755"
"165.500","376","0.1103","-0.00092","0.00755"
"165.600","376","0.1104","-0.00092","0.00756"
"165.700","377","0.1104","-0.00092","0.00757"
"165.800","377","0.1105","-0.00092","0.00757"
"165.900","377","0.1106","-0.00092","0.00758"
"166.000","378","0.1106","-0.00092","0.00758"
"166.100","378","0.1107","-0.00092","0.00759"
"166.200","379","0.1108","-0.00092","0.00759"
"166.300","379","0.1108","-0.00092","0.00760"
"166.400","379","0.1109","-0.00092","0.00760"
"166.500","379","0.1110","-0.00092","0.00761"
"166.600","380","0.1110","-0.00092","0.00761"
"166.700","380","0.1111","-0.00092","0.00762"
"166.800","380","0.1112","-0.00092","0.00762"
"166.900","381","0.1112","-0.00092","0.00763"
"167.000","381","0.1113","-0.00092","0.00763"
"167.100","381","0.1114","-0.00092","0.00764"
"167.200","382","0.1114","-0.00092","0.00764"
"167.300","382","0.1115","-0.00092","0.00765"
"167.400","382","0.1116","-0.00092","0.00765"
"167.500","383","0.1116","-0.00092","0.00766"
"167.600","383","0.1117","-0.00092","0.00766"
"167.700","383","0.1118","-0.00092","0.00767"
"167.800","384","0.1118","-0.00092","0.00767"
"167.900","384","0.1119","-0.00092","0.00768"
"168.000","384","0.1120","-0.00092","0.00768"
"168.100","385","0.1120","-0.00092","0.00769"
"168.200","385","0.1121","-0.00092","0.00769"
"168.300","385","0.1122","-0.00092","0.00770"
"168.400","386","0.1122","-0.00092","0.00770"
"168.500","386","0.1123","-0.00092","0.00771"
"168.600","386","0.1124","-0.00092","0.00771"
"168.700","387","0.1124","-0.00092","0.00772"
"168.800","387","0.1125","-0.00092","0.00773"
"168.900","387","0.1126","-0.00092","0.00773"
"169.000","388","0.1126","-0.00092","0.00773"
"169.100","388","0.1127","-0.00092","0.00774"
"169.200","388","0.1128","-0.00092","0.00775"
"169.300","389","0.1128","-0.00092","0.00775"
"169.400","389","0.1129","-0.00092","0.00776"
"169.500","389","0.1130","-0.00092","0.00776"
"169.600","390","0.1130","-0.00092","0.00777"
"169.700","390","0.1131","-0.00092","0.00777"
"169.800","390","0.1132","-0.00092","0.00778"
"169.900","390","0.1132","-0.00092","0.00778"
"170.000","391","0.1133","-0.00092","0.00779"
"170.100","391","0.1134","-0.00092","0.00779"
"170.200","392","0.1134","-0.00092","0.00780"
"170.300","392","0.1135","-0.00092","0.00780"
"170.400","392","0.1136","-0.00092","0.00781"
"170.500","392","0.1136","-0.00092","0.00781"
"170.600","393","0.1137","-0.00092","0.00782"
"170.700","393","0.1138","-0.00092","0.00782"
"170.800","394","0.1138","-0.00092","0.00783"
"170.900","394","0.1139","-0.00092","0.00783"
"171.000","394","0.1140","-0.00092","0.00784"
"171.100","394","0.1140","-0.00092","0.00784"
"171.200","395","0.1141","-0.00092","0.00785"
"171.300","395","0.1142","-0.00092","0.00785"
"171.400","395","0.1142","-0.00092","0.00786"
"171.500","396","0.1143","-0.00092","0.00786"
"171.600","396","0.1144","-0.00092","0.00787"
"171.700","396","0.1144","-0.00092","0.00788"
"171.800","397","0.1145","-0.00092","0.00788"
"171.900","397","0.1146","-0.00092","0.00788"
"172.000","397","0.1146","-0.00092","0.00789"
"172.100","398","0.1147","-0.00092","0.00789"
"172.200","398","0.1148","-0.00092","0.00790"
"172.300","398","0.1148","-0.00092","0.00791"
"172.400","399","0.1149","-0.00092","0.00791"
"172.500","399","0.1150","-0.00092","0.00792"
"172.600","400","0.1150","-0.00092","0.00792"
"172.700","400","0.1151","-0.00092","0.00793"
"172.800","400","0.1152","-0.00092","0.00793"
"172.900","400","0.1152","-0.00092","0.00794"
"173.000","401","0.1153","-0.00092","0.00794"
"173.100","401","0.1154","-0.00092","0.00795"
"173.200","401","0.1154","-0.00092","0.00795"
"173.300","402","0.1155","-0.00092","0.00796"
"173.400","402","0.1156","-0.00092","0.00796"
"173.500","402","0.1156","-0.00092","0.00797"
"173.600","403","0.1157","-0.00092","0.00797"
"173.700","403","0.1158","-0.00092","0.00798"
"173.800","403","0.1158","-0.00092","0.00799"
"173.900","404","0.1159","-0.00092","0.00799"
"174.000","404","0.1160","-0.00092","0.00800"
"174.100","404","0.1160","-0.00092","0.00800"
"174.200","405","0.1161","-0.00092","0.00801"
"174.300","405","0.1162","-0.00092","0.00801"
"174.400","405","0.1162","-0.00092","0.00802"
"174.500","405","0.1163","-0.00092","0.00802"
"174.600","406","0.1164","-0.00092","0.00803"
"174.700","406","0.1164","-0.00092","0.00803"
"174.800","406","0.1165","-0.00092","0.00804"
"174.900","407","0.1166","-0.00092","0.00804"
"175.000","407","0.1166","-0.00092","0.00805"
"175.100","408","0.1167","-0.00092","0.00805"
"175.200","408","0.1168","-0.00092","0.00806"
"175.300","408","0.1168","-0.00092","0.00807"
"175.400","409","0.1169","-0.00092","0.00807"
"175.500","409","0.1170","-0.00092","0.00808"
"175.600","409","0.1170","-0.00092","0.00808"
"175.700","410","0.1171","-0.00092","0.00809"
"175.800","410","0.1172","-0.00092","0.00809"
"175.900","410","0.1172","-0.00092","0.00810"
"176.000","410","0.1173","-0.00092","0.00810"
"176.100","411","0.1174","-0.00092","0.00811"
"176.200","411","0.1174","-0.00092","0.00811"
